session_id,timestamp_utc,tod_bucket,dow,src_asn,src_cc,src_isp,ip_version,prob_cgnat,port,protocol_label,flow,allowInsecure,server_build,alpn_negotiated,tls_version,cipher_chosen,ja3,ja4,utls_inferred,alpn_offered_set_hash,sni_bucket,cdn_vendor,dest_bucket,tcp_rst_seen,syn_retries,tls_alert_desc,retransmissions,tt_handshake_ms,ttfb_ms,throughput_kbps,session_duration_s,bytes_up,bytes_down,signature_based_match,protocol_state_tracking,heuristic_behavior_score,packet_size_mean,packet_size_std,packet_size_p95,interarrival_mean_ms,interarrival_std_ms,flow_duration_ms,byte_entropy,ascii_ratio_initial32,byte_freq_bin_00_31,byte_freq_bin_32_63,byte_freq_bin_64_95,byte_freq_bin_96_127,byte_freq_bin_128_159,byte_freq_bin_160_191,byte_freq_bin_192_223,byte_freq_bin_224_255,connection_pattern_bucket,payload_to_header_ratio,dns_qname_bucket,dns_rcode,dns_ttl_s,ttl_mean,fragmentation_seen,label_success,hist_success_rate_by_bucket,hist_success_rate_by_sni,hist_success_rate_by_port,hist_success_rate_by_ja3,ratio_handshake_totaldelay,ema_throughput_kbps_24h,onehot_morning,onehot_noon,onehot_evening,onehot_midnight
9694251c56aa,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,403.473,403.473,13.5,3.587,2721,6053,1,partial,0.0,417.81,623.212,1520.0,179.354,434.977,3587.0,7.1458,0.4688,0.2754,0.1152,0.0781,0.1562,0.082,0.0898,0.1191,0.084,short_burst,6.5397,not_observed,not_observed,not_observed,55.619,False,0,0.0959,0.0959,0.0959,0.076,1.0,11.468,0,1,0,0
b95f4f7aa990,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,401.386,401.386,13.5,3.587,2657,6053,1,partial,0.0,414.762,615.978,1520.0,179.354,435.397,3587.0,7.4204,0.4688,0.1953,0.127,0.1113,0.1387,0.1191,0.1133,0.127,0.0684,short_burst,6.4819,not_observed,not_observed,not_observed,55.619,False,0,0.0946,0.0946,0.0946,0.0758,1.0,11.874,0,1,0,0
54d50a9be8c4,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,447.628,447.628,2.958,18.282,10910,6759,1,partial,0.0,360.592,538.481,1520.0,380.873,990.918,18282.0,7.4505,0.4688,0.2109,0.1016,0.1113,0.1172,0.1367,0.1289,0.1035,0.0898,interactive,5.509,not_observed,not_observed,not_observed,55.184,False,0,0.0933,0.0933,0.0933,0.0755,1.0,10.091,0,1,0,0
f8365e191f3d,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,257.47,257.47,16.789,3.661,2727,7683,1,partial,0.0,473.182,640.109,1520.0,174.313,442.46,3661.0,7.2144,0.4688,0.2598,0.1016,0.0898,0.1387,0.1113,0.1191,0.1035,0.0762,short_burst,7.5948,not_observed,not_observed,not_observed,55.273,False,0,0.0921,0.0921,0.0921,0.0752,1.0,11.431,0,1,0,0
36433538adb9,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,256.107,256.107,4.44,18.95,7607,10517,1,partial,0.0,312.483,448.23,1520.0,332.449,1467.939,18950.0,7.177,0.4688,0.293,0.1191,0.0957,0.1387,0.0957,0.0918,0.1055,0.0605,interactive,4.595,not_observed,not_observed,not_observed,55.448,False,0,0.0909,0.0909,0.0909,0.0749,1.0,10.033,0,1,0,0
7a4bee609bfd,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,271.038,271.038,11.853,3.33,2543,4934,1,partial,0.0,439.824,666.468,1607.8,208.112,454.727,3330.0,7.3435,0.4688,0.1934,0.1465,0.0801,0.1523,0.1328,0.127,0.1074,0.0605,short_burst,6.93,not_observed,not_observed,not_observed,55.529,False,0,0.0897,0.0897,0.0897,0.0746,1.0,10.397,0,1,0,0
82d4b0cade69,2026-03-15T14:42:30Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,379.27,379.27,2.645,18.647,8361,6165,1,partial,0.0,392.595,583.428,1520.0,517.982,2731.639,18647.0,6.9173,0.4688,0.3379,0.1289,0.0898,0.1426,0.0684,0.0664,0.0781,0.0879,interactive,6.1062,not_observed,not_observed,not_observed,55.784,False,0,0.0886,0.0886,0.0886,0.0743,1.0,8.847,0,1,0,0
ad828654d626,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,336.713,336.713,25.553,1.509,2371,4820,1,partial,0.0,479.4,677.792,1621.7,107.797,243.986,1509.0,6.9991,0.4688,0.3164,0.1387,0.0762,0.1172,0.0879,0.0977,0.0977,0.0684,short_burst,7.657,not_observed,not_observed,not_observed,55.467,False,0,0.0875,0.0875,0.0875,0.0741,1.0,12.188,0,1,0,0
3621f25b4da2,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,331.348,331.348,6.14,17.691,9766,13578,1,partial,0.0,376.516,501.385,1518.2,290.02,1407.873,17691.0,7.1592,0.4688,0.2734,0.1641,0.0664,0.1523,0.0957,0.0859,0.0898,0.0723,interactive,5.8222,not_observed,not_observed,not_observed,56.258,False,0,0.0864,0.0864,0.0864,0.0738,1.0,10.978,0,1,0,0
aa0affb34e40,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,333.645,333.645,13.568,3.507,2653,5948,1,partial,0.0,452.684,642.107,1560.3,194.825,455.667,3507.0,7.3405,0.4688,0.2246,0.1602,0.1074,0.1289,0.0957,0.1172,0.0879,0.0781,short_burst,7.1882,not_observed,not_observed,not_observed,55.579,False,0,0.0854,0.0854,0.0854,0.0735,1.0,11.496,0,1,0,0
bd10938bc758,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,422.333,422.333,4.466,17.672,11466,9865,1,partial,0.0,318.373,454.154,1520.0,267.759,1564.995,17672.0,6.9054,0.4688,0.3398,0.1172,0.0508,0.1699,0.0801,0.0664,0.1035,0.0723,interactive,4.7117,not_observed,not_observed,not_observed,55.881,False,0,0.0843,0.0843,0.0843,0.0733,1.0,10.09,0,1,0,0
1de14ac9d437,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,385.477,385.477,12.441,3.565,2955,5544,1,partial,0.0,339.96,524.445,1520.0,148.531,402.758,3565.0,7.1043,0.4688,0.2695,0.1289,0.084,0.1895,0.0859,0.0898,0.0918,0.0605,short_burst,5.0783,not_observed,not_observed,not_observed,55.68,False,0,0.0833,0.0833,0.0833,0.073,1.0,10.56,0,1,0,0
c7f1306a9dd9,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,220.186,220.186,15.939,2.628,2500,5236,1,partial,0.0,336.348,466.981,1475.8,119.435,275.517,2628.0,6.2168,0.4688,0.4258,0.1035,0.0684,0.1328,0.0645,0.0742,0.0723,0.0586,short_burst,5.0033,not_observed,not_observed,not_observed,55.652,False,0,0.0824,0.0824,0.0824,0.0727,1.0,11.636,0,1,0,0
54c4b758b309,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,1,305.882,305.882,89.827,17.396,48681,195329,1,complete,0.1,732.763,702.385,1520.0,52.398,333.783,17396.0,7.1315,0.4688,0.293,0.1152,0.0938,0.1426,0.0859,0.0977,0.0859,0.0859,interactive,12.6848,not_observed,not_observed,not_observed,56.024,False,1,0.0814,0.0814,0.0814,0.0725,1.0,27.274,0,1,0,0
66c34bc973c5,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,442.167,442.167,19.963,17.376,12884,43359,1,complete,0.0,497.726,571.513,1520.0,155.144,963.005,17376.0,6.8766,0.4688,0.3594,0.1191,0.0859,0.1387,0.0742,0.082,0.0801,0.0605,interactive,8.1621,not_observed,not_observed,not_observed,56.354,False,1,0.092,0.092,0.092,0.0758,1.0,25.812,0,1,0,0
6c463f3697e2,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,208.464,208.464,22.918,17.376,6289,49778,1,complete,0.0,590.179,680.946,1520.0,184.85,1478.826,17376.0,6.8434,0.4688,0.3574,0.1465,0.0586,0.1523,0.0801,0.0762,0.082,0.0469,interactive,9.9296,not_observed,not_observed,not_observed,55.747,False,1,0.1023,0.1023,0.1023,0.0791,1.0,25.233,0,1,0,0
a40b5bebfa4a,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,291.776,291.776,36.232,17.377,7507,78701,1,complete,0.0,663.138,700.199,1520.0,134.705,1152.102,17377.0,7.3392,0.4688,0.2324,0.125,0.1035,0.1504,0.084,0.1211,0.1055,0.0781,interactive,11.3388,not_observed,not_observed,not_observed,55.754,False,1,0.1124,0.1124,0.1124,0.0824,1.0,27.433,0,1,0,0
7e9b5eff2bf3,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,153.802,153.802,3.656,17.688,18460,8083,1,partial,0.0,552.979,642.957,1520.0,376.348,2269.883,17688.0,7.0012,0.4688,0.3223,0.127,0.0703,0.1738,0.0762,0.0723,0.0859,0.0723,interactive,9.1843,not_observed,not_observed,not_observed,55.0,False,0,0.1222,0.1222,0.1222,0.0857,1.0,22.678,0,1,0,0
bed90e20e72a,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,335.689,335.689,69.429,17.486,10840,151754,1,complete,0.0,739.064,709.416,1520.0,79.845,1007.678,17486.0,7.4692,0.4688,0.1992,0.1074,0.1348,0.1504,0.0957,0.1152,0.1211,0.0762,interactive,12.8088,not_observed,not_observed,not_observed,56.364,False,1,0.1209,0.1209,0.1209,0.0854,1.0,32.028,0,1,0,0
a5ae0c0036c2,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,281.216,281.216,3.927,17.69,9401,8684,1,partial,0.0,341.226,506.279,1520.0,340.194,1519.474,17690.0,7.2135,0.4688,0.2812,0.1152,0.0684,0.1621,0.0801,0.0938,0.0996,0.0996,interactive,5.1418,not_observed,not_observed,not_observed,55.849,False,0,0.1304,0.1304,0.1304,0.0887,1.0,26.408,0,1,0,0
77808c514876,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,113.317,113.317,0.04,115.766,659,579,1,partial,0.0,82.533,23.913,141.4,8268.984,16438.805,115766.0,4.5892,0.2812,0.4155,0.0352,0.0211,0.4014,0.0563,0.0141,0.0423,0.0141,interactive,0.1784,not_observed,not_observed,not_observed,55.467,False,0,0.129,0.129,0.129,0.0883,1.0,21.134,0,1,0,0
62594a546918,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,284.825,284.825,26.011,1.48,2449,4812,1,partial,0.0,484.067,687.798,1645.1,105.722,242.899,1480.0,7.2649,0.4688,0.2617,0.1426,0.1055,0.1074,0.1016,0.0957,0.1035,0.082,short_burst,7.745,not_observed,not_observed,not_observed,55.467,False,0,0.1277,0.1277,0.1277,0.088,1.0,22.109,0,1,0,0
6c219a63adab,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,267.207,267.207,11.517,3.426,2539,4932,1,partial,0.0,439.471,665.996,1607.0,214.134,507.35,3426.0,7.2646,0.4688,0.2363,0.1074,0.1035,0.1484,0.1094,0.1074,0.1152,0.0723,short_burst,6.9233,not_observed,not_observed,not_observed,55.529,False,0,0.1263,0.1263,0.1263,0.0877,1.0,19.991,0,1,0,0
b2e2abf3eac2,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,385.281,385.281,2.879,18.053,4928,6496,1,partial,0.0,326.4,504.684,1520.0,530.982,2665.03,18053.0,7.1805,0.4688,0.2871,0.1152,0.0742,0.1328,0.0977,0.0918,0.1074,0.0938,interactive,4.841,not_observed,not_observed,not_observed,55.771,False,0,0.125,0.125,0.125,0.0874,1.0,16.569,0,1,0,0
2734126950da,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,137.293,137.293,9.202,18.053,8114,20766,1,complete,0.0,525.091,614.964,1520.0,334.322,1549.166,18053.0,6.7866,0.4688,0.3535,0.1133,0.0469,0.1875,0.0703,0.0605,0.1016,0.0664,interactive,8.6592,not_observed,not_observed,not_observed,54.982,False,1,0.1237,0.1237,0.1237,0.0871,1.0,15.096,0,1,0,0
ca99a213cce8,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,281.2,281.2,13.635,3.474,2667,5921,1,partial,0.0,452.0,642.167,1561.7,193.001,453.528,3474.0,7.216,0.4688,0.2617,0.0957,0.0801,0.1523,0.084,0.1055,0.1172,0.1035,short_burst,7.1753,not_observed,not_observed,not_observed,55.579,False,0,0.1327,0.1327,0.1327,0.0903,1.0,14.804,0,1,0,0
4a9e3a662150,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,181.861,181.861,6.014,18.037,16306,13559,1,partial,0.0,298.65,414.912,1520.0,182.188,1071.708,18037.0,6.8904,0.4688,0.3398,0.1309,0.0684,0.1348,0.0781,0.0664,0.1055,0.0762,interactive,4.3422,not_observed,not_observed,not_observed,55.52,False,0,0.1313,0.1313,0.1313,0.09,1.0,13.046,0,1,0,0
4ee31237ba0a,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,181.181,181.181,33.522,1.424,2481,5967,1,partial,0.0,496.941,669.97,1595.4,88.988,228.689,1424.0,7.2331,0.4688,0.2871,0.1504,0.082,0.1035,0.1035,0.0938,0.0996,0.0801,short_burst,8.0089,not_observed,not_observed,not_observed,55.529,False,0,0.13,0.13,0.13,0.0897,1.0,17.141,0,1,0,0
e313b30c9ba0,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,135.015,135.015,17.073,3.416,2693,7290,1,partial,0.0,499.15,656.857,1538.55,179.81,447.763,3416.0,7.2919,0.4688,0.248,0.1074,0.0879,0.1328,0.0957,0.1211,0.1211,0.0859,short_burst,8.0748,not_observed,not_observed,not_observed,55.2,False,0,0.1287,0.1287,0.1287,0.0893,1.0,17.127,0,1,0,0
af18de5d3284,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,141.026,141.026,4.141,17.976,3480,9305,1,partial,0.0,456.607,587.456,1520.0,665.77,3065.658,17976.0,7.2354,0.4688,0.2598,0.1328,0.1016,0.127,0.0996,0.0918,0.1152,0.0723,interactive,7.305,not_observed,not_observed,not_observed,55.429,False,0,0.1275,0.1275,0.1275,0.089,1.0,14.53,0,1,0,0
bf8294ba48ed,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,142.461,142.461,3.437,17.967,4447,7720,1,partial,0.0,419.552,588.376,1520.0,641.676,3015.962,17967.0,6.9033,0.4688,0.3262,0.1328,0.0742,0.1543,0.0742,0.0996,0.0859,0.0527,interactive,6.603,not_observed,not_observed,not_observed,55.172,False,0,0.1262,0.1262,0.1262,0.0887,1.0,12.311,0,1,0,0
98d86db385e8,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,97.772,97.772,36.027,1.325,2513,5967,1,partial,0.0,498.824,673.934,1601.8,82.821,228.09,1325.0,7.1816,0.4688,0.2676,0.1309,0.0742,0.1523,0.0938,0.0898,0.0996,0.0918,short_burst,8.0444,not_observed,not_observed,not_observed,55.529,False,0,0.125,0.125,0.125,0.0884,1.0,17.054,0,1,0,0
0242f1050646,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,177.883,177.883,6.076,17.812,11027,13529,1,partial,0.0,323.105,485.224,1520.0,237.499,790.855,17812.0,6.9624,0.4688,0.3281,0.1094,0.0879,0.1602,0.0684,0.0938,0.0859,0.0664,interactive,4.8054,not_observed,not_observed,not_observed,56.632,False,0,0.1238,0.1238,0.1238,0.0881,1.0,14.858,0,1,0,0
61d8b5ac7e56,2026-03-15T14:42:31Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,235.012,235.012,3.764,17.813,4191,8382,1,partial,0.0,433.552,592.715,1520.0,636.19,2984.096,17813.0,7.0083,0.4688,0.3223,0.1074,0.0625,0.1562,0.082,0.0859,0.1055,0.0781,interactive,6.8694,not_observed,not_observed,not_observed,56.276,False,0,0.1226,0.1226,0.1226,0.0878,1.0,12.639,0,1,0,0
cdb315cefa51,2026-03-15T14:42:32Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,756.719,756.719,3.975,16.303,3484,8101,1,partial,0.0,429.074,596.173,1520.0,627.046,2668.976,16303.0,7.1179,0.4688,0.3008,0.123,0.0879,0.1387,0.0977,0.0723,0.0977,0.082,interactive,6.7782,not_observed,not_observed,not_observed,55.704,False,0,0.1215,0.1215,0.1215,0.0875,1.0,10.906,0,1,0,0
b17c5753ac78,2026-03-15T14:42:32Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,259.15,259.15,1.142,16.439,9458,2347,1,partial,0.0,337.286,519.118,1520.0,483.492,2462.28,16439.0,6.983,0.4688,0.2871,0.1445,0.0918,0.1582,0.0762,0.0723,0.0996,0.0703,interactive,5.0485,not_observed,not_observed,not_observed,55.771,False,0,0.1204,0.1204,0.1204,0.0872,1.0,8.953,0,1,0,0
c267fe91cc79,2026-03-15T14:42:32Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,283.127,283.127,2.756,16.685,4132,5749,1,partial,0.0,340.724,537.585,1520.0,595.894,2755.238,16685.0,7.3573,0.4688,0.2188,0.1406,0.1016,0.1367,0.0957,0.127,0.0977,0.082,interactive,5.103,not_observed,not_observed,not_observed,55.724,False,0,0.1193,0.1193,0.1193,0.087,1.0,7.714,0,1,0,0
942c446cd68f,2026-03-15T14:42:32Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,473.365,473.365,5.312,16.778,38166,11141,1,partial,0.0,478.709,634.361,1520.0,164.487,599.017,16778.0,7.1663,0.4688,0.2617,0.123,0.0918,0.1191,0.0898,0.0957,0.1309,0.0879,interactive,7.795,not_observed,not_observed,not_observed,56.078,False,0,0.1182,0.1182,0.1182,0.0867,1.0,7.234,0,1,0,0
47d6e486df31,2026-03-15T14:42:32Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,227.232,227.232,12.038,3.277,2507,4931,1,partial,0.0,437.529,661.773,1600.6,204.832,472.235,3277.0,7.0314,0.4688,0.2949,0.1016,0.1074,0.1641,0.1016,0.0918,0.0781,0.0605,short_burst,6.8867,not_observed,not_observed,not_observed,55.529,False,0,0.1171,0.1171,0.1171,0.0864,1.0,8.195,0,1,0,0
d2c00bf68d6f,2026-03-15T14:42:32Z,noon,6,AS8402,UK,O2 UK,ipv4,True,2083,vless-tcp-no-tls,not_applicable,False,xray-core 1.8.24,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,False,0,not_applicable,0,439.494,439.494,8.883,16.87,6970,18733,1,complete,0.0,421.361,560.812,1520.0,281.174,1290.921,16870.0,7.4336,0.4688,0.1836,0.1211,0.1348,0.1309,0.1211,0.1074,0.1191,0.082,interactive,6.6509,not_observed,not_observed,not_observed,55.869,False,1,0.1161,0.1161,0.1161,0.0861,1.0,8.333,0,1,0,0
